user_id,variant,country,first_exposure_ts,orders,converted,revenue_eur,bundle_orders,returned
U025615,treatment,DE,2026-05-19 20:56:40,1.0,1,73.22,1.0,0.0
U008829,treatment,DE,2026-05-19 20:58:29,1.0,1,14.99,0.0,1.0
U025619,treatment,DE,2026-05-19 21:21:26,1.0,1,11.69,0.0,0.0
U025617,control,DE,2026-05-19 21:22:07,1.0,1,11.99,0.0,0.0
U025620,control,IT,2026-05-19 21:28:37,1.0,1,47.98,0.0,0.0
U025616,treatment,IT,2026-05-19 21:29:32,1.0,1,24.73,1.0,0.0
U025621,treatment,DE,2026-05-19 21:36:38,1.0,1,15.29,0.0,0.0
U025622,control,DE,2026-05-19 21:38:17,2.0,1,98.05,0.0,0.0
U025618,control,DE,2026-05-19 21:46:07,1.0,1,17.99,0.0,0.0
U004693,control,IT,2026-05-19 22:23:02,1.0,1,24.99,0.0,0.0
U021649,control,IT,2026-05-19 22:28:44,2.0,1,73.97,0.0,0.0
U025623,control,IT,2026-05-19 23:35:32,1.0,1,14.99,0.0,0.0
U023916,control,IT,2026-05-20 00:09:20,0.0,0,0.0,0.0,0.0
U025624,treatment,DE,2026-05-20 00:19:29,1.0,1,15.99,0.0,0.0
U025625,control,DE,2026-05-20 00:27:50,1.0,1,26.99,0.0,0.0
U013951,treatment,DE,2026-05-20 00:37:44,0.0,0,0.0,0.0,0.0
U022029,treatment,DE,2026-05-20 00:56:54,0.0,0,0.0,0.0,0.0
U025626,control,IT,2026-05-20 01:40:43,1.0,1,21.99,0.0,0.0
U019777,control,IT,2026-05-20 02:50:55,0.0,0,0.0,0.0,0.0
U013490,treatment,DE,2026-05-20 03:13:38,0.0,0,0.0,0.0,0.0
U025627,control,DE,2026-05-20 04:03:43,1.0,1,21.99,0.0,0.0
U014270,treatment,DE,2026-05-20 04:03:54,0.0,0,0.0,0.0,0.0
U019264,treatment,DE,2026-05-20 04:11:56,0.0,0,0.0,0.0,0.0
U008169,control,IT,2026-05-20 04:23:57,0.0,0,0.0,0.0,0.0
U021212,control,IT,2026-05-20 04:33:36,0.0,0,0.0,0.0,0.0
U023953,control,DE,2026-05-20 04:41:24,0.0,0,0.0,0.0,0.0
U022614,control,IT,2026-05-20 04:58:22,1.0,1,17.99,0.0,0.0
U023102,control,IT,2026-05-20 04:59:24,0.0,0,0.0,0.0,0.0
U019087,treatment,IT,2026-05-20 05:37:46,0.0,0,0.0,0.0,0.0
U015264,control,DE,2026-05-20 05:39:06,0.0,0,0.0,0.0,0.0
U014720,control,DE,2026-05-20 06:31:53,1.0,1,23.99,0.0,0.0
U016157,treatment,IT,2026-05-20 06:35:12,1.0,1,21.99,0.0,0.0
U018775,control,IT,2026-05-20 06:46:52,0.0,0,0.0,0.0,0.0
U022661,treatment,IT,2026-05-20 06:49:49,0.0,0,0.0,0.0,0.0
U025628,treatment,DE,2026-05-20 07:04:58,1.0,1,40.73,1.0,0.0
U020164,treatment,DE,2026-05-20 07:06:15,0.0,0,0.0,0.0,0.0
U011743,treatment,IT,2026-05-20 07:15:52,1.0,1,26.99,0.0,0.0
U025629,treatment,DE,2026-05-20 07:44:23,1.0,1,34.98,1.0,0.0
U019670,treatment,IT,2026-05-20 08:05:04,0.0,0,0.0,0.0,0.0
U013040,treatment,DE,2026-05-20 09:45:38,1.0,1,64.97,0.0,0.0
U025630,treatment,DE,2026-05-20 09:47:49,1.0,1,32.98,0.0,0.0
U010152,control,DE,2026-05-20 09:51:19,0.0,0,0.0,0.0,0.0
U017617,control,DE,2026-05-20 11:28:25,0.0,0,0.0,0.0,0.0
U025631,treatment,IT,2026-05-20 11:49:23,1.0,1,41.98,0.0,0.0
U010563,control,IT,2026-05-20 12:00:19,2.0,1,68.97,0.0,0.0
U025632,control,IT,2026-05-20 12:11:33,1.0,1,44.98,0.0,0.0
U025633,treatment,DE,2026-05-20 12:57:42,1.0,1,90.96,0.0,0.0
U025634,treatment,IT,2026-05-20 13:46:48,1.0,1,44.98,0.0,0.0
U022646,control,DE,2026-05-20 13:47:29,0.0,0,0.0,0.0,0.0
U021762,treatment,IT,2026-05-20 14:11:39,1.0,1,49.73,1.0,0.0
U025635,treatment,DE,2026-05-20 14:13:09,1.0,1,29.68,0.0,0.0
U011004,treatment,DE,2026-05-20 14:17:29,0.0,0,0.0,0.0,0.0
U025636,control,DE,2026-05-20 14:40:49,1.0,1,27.98,0.0,0.0
U010573,treatment,IT,2026-05-20 15:02:22,0.0,0,0.0,0.0,0.0
U025638,treatment,IT,2026-05-20 15:15:20,1.0,1,34.73,1.0,0.0
U025637,control,IT,2026-05-20 15:17:20,1.0,1,49.97,0.0,0.0
U008083,control,DE,2026-05-20 15:46:17,0.0,0,0.0,0.0,0.0
U023932,treatment,IT,2026-05-20 15:56:27,0.0,0,0.0,0.0,0.0
U025639,control,IT,2026-05-20 16:08:25,1.0,1,26.09,0.0,0.0
U022228,control,DE,2026-05-20 16:35:15,0.0,0,0.0,0.0,0.0
U017815,control,DE,2026-05-20 16:40:08,0.0,0,0.0,0.0,0.0
U021387,control,DE,2026-05-20 17:05:31,0.0,0,0.0,0.0,0.0
U023930,treatment,IT,2026-05-20 17:06:30,0.0,0,0.0,0.0,0.0
U025640,treatment,IT,2026-05-20 17:15:41,1.0,1,76.98,0.0,0.0
U023263,treatment,DE,2026-05-20 17:38:56,0.0,0,0.0,0.0,0.0
U025641,treatment,IT,2026-05-20 17:54:28,1.0,1,11.99,0.0,0.0
U025642,control,IT,2026-05-20 17:57:55,1.0,1,26.99,0.0,0.0
U025643,control,DE,2026-05-20 18:08:48,1.0,1,13.49,0.0,0.0
U010400,control,DE,2026-05-20 19:03:14,0.0,0,0.0,0.0,0.0
U015508,control,DE,2026-05-20 19:04:30,0.0,0,0.0,0.0,0.0
U025644,treatment,IT,2026-05-20 19:28:38,1.0,1,24.99,0.0,0.0
U025645,control,DE,2026-05-20 19:33:58,1.0,1,33.28,0.0,1.0
U025646,treatment,DE,2026-05-20 19:59:31,1.0,1,67.52,1.0,0.0
U011427,treatment,DE,2026-05-20 20:08:58,0.0,0,0.0,0.0,0.0
U025647,control,IT,2026-05-20 20:14:52,1.0,1,21.99,0.0,0.0
U025648,treatment,IT,2026-05-20 20:23:23,1.0,1,39.98,0.0,0.0
U011448,treatment,DE,2026-05-20 20:29:37,1.0,1,25.18,0.0,0.0
U025649,control,DE,2026-05-20 20:53:04,1.0,1,66.97,0.0,0.0
U025650,control,DE,2026-05-20 21:36:29,1.0,1,41.98,0.0,0.0
U022072,control,DE,2026-05-20 21:44:22,0.0,0,0.0,0.0,0.0
U025651,control,IT,2026-05-20 21:47:44,1.0,1,54.97,0.0,0.0
U025652,control,DE,2026-05-20 22:21:15,1.0,1,29.98,0.0,0.0
U012380,treatment,IT,2026-05-20 22:32:48,0.0,0,0.0,0.0,0.0
U025653,treatment,DE,2026-05-20 22:37:12,2.0,1,132.62,2.0,0.0
U025654,control,IT,2026-05-20 23:04:24,1.0,1,26.09,0.0,0.0
U025655,treatment,DE,2026-05-20 23:34:27,1.0,1,78.72,1.0,0.0
U020452,treatment,DE,2026-05-21 00:30:33,0.0,0,0.0,0.0,0.0
U025656,control,IT,2026-05-21 00:30:41,1.0,1,36.98,0.0,0.0
U015014,control,DE,2026-05-21 00:55:24,0.0,0,0.0,0.0,0.0
U016793,control,DE,2026-05-21 01:29:42,0.0,0,0.0,0.0,0.0
U015930,treatment,DE,2026-05-21 02:41:50,0.0,0,0.0,0.0,0.0
U025657,control,DE,2026-05-21 03:35:49,1.0,1,17.99,0.0,0.0
U018136,control,IT,2026-05-21 04:18:33,0.0,0,0.0,0.0,0.0
U022543,control,DE,2026-05-21 04:24:54,0.0,0,0.0,0.0,0.0
U013335,treatment,IT,2026-05-21 04:35:38,0.0,0,0.0,0.0,0.0
U012093,control,IT,2026-05-21 04:48:12,0.0,0,0.0,0.0,0.0
U023753,treatment,DE,2026-05-21 04:55:27,1.0,1,59.99,0.0,0.0
U021270,treatment,IT,2026-05-21 05:02:46,0.0,0,0.0,0.0,0.0
U019411,control,IT,2026-05-21 05:35:29,0.0,0,0.0,0.0,0.0
U025658,control,IT,2026-05-21 05:42:40,1.0,1,37.98,0.0,0.0
U014679,treatment,IT,2026-05-21 06:44:24,0.0,0,0.0,0.0,0.0
U021105,control,DE,2026-05-21 06:51:04,0.0,0,0.0,0.0,0.0
U020922,treatment,DE,2026-05-21 06:56:10,0.0,0,0.0,0.0,0.0
U020147,control,IT,2026-05-21 07:18:21,0.0,0,0.0,0.0,0.0
U023870,control,DE,2026-05-21 07:19:19,0.0,0,0.0,0.0,0.0
U017214,control,IT,2026-05-21 07:56:13,0.0,0,0.0,0.0,0.0
U025659,treatment,DE,2026-05-21 08:09:24,1.0,1,19.99,0.0,0.0
U012790,control,DE,2026-05-21 08:20:50,0.0,0,0.0,0.0,0.0
U025660,control,DE,2026-05-21 08:38:50,1.0,1,26.99,0.0,0.0
U015883,control,IT,2026-05-21 08:44:39,1.0,1,11.99,0.0,0.0
U019630,treatment,DE,2026-05-21 08:47:56,0.0,0,0.0,0.0,0.0
U024153,control,DE,2026-05-21 09:00:36,0.0,0,0.0,0.0,0.0
U018980,treatment,IT,2026-05-21 09:16:20,0.0,0,0.0,0.0,0.0
U020312,control,IT,2026-05-21 10:09:35,0.0,0,0.0,0.0,0.0
U022609,treatment,DE,2026-05-21 10:10:21,0.0,0,0.0,0.0,0.0
U025661,treatment,IT,2026-05-21 10:14:33,1.0,1,36.98,0.0,0.0
U025662,control,DE,2026-05-21 10:35:04,1.0,1,22.49,0.0,0.0
U025663,control,DE,2026-05-21 10:42:58,1.0,1,31.98,0.0,0.0
U012320,control,IT,2026-05-21 11:01:38,0.0,0,0.0,0.0,0.0
U025665,treatment,DE,2026-05-21 11:01:44,1.0,1,50.02,1.0,0.0
U003736,control,DE,2026-05-21 11:06:15,2.0,1,218.93,0.0,0.0
U021590,control,IT,2026-05-21 11:07:38,0.0,0,0.0,0.0,0.0
U025664,control,DE,2026-05-21 11:10:20,1.0,1,14.99,0.0,0.0
U025666,control,DE,2026-05-21 11:33:33,1.0,1,34.98,0.0,0.0
U015489,treatment,DE,2026-05-21 12:02:03,0.0,0,0.0,0.0,0.0
U025667,control,DE,2026-05-21 12:08:53,1.0,1,24.99,0.0,0.0
U016179,control,IT,2026-05-21 12:10:05,0.0,0,0.0,0.0,0.0
U007339,control,DE,2026-05-21 12:28:20,1.0,1,69.98,0.0,0.0
U025668,control,IT,2026-05-21 12:47:07,1.0,1,39.98,0.0,0.0
U016983,control,DE,2026-05-21 12:50:02,0.0,0,0.0,0.0,0.0
U022681,control,DE,2026-05-21 12:53:13,0.0,0,0.0,0.0,0.0
U025670,control,IT,2026-05-21 12:56:54,1.0,1,36.98,0.0,0.0
U025669,control,DE,2026-05-21 13:03:13,1.0,1,53.97,0.0,0.0
U021020,control,DE,2026-05-21 13:20:21,0.0,0,0.0,0.0,0.0
U023955,treatment,IT,2026-05-21 13:22:36,0.0,0,0.0,0.0,0.0
U012066,treatment,DE,2026-05-21 14:03:36,0.0,0,0.0,0.0,0.0
U025671,control,IT,2026-05-21 14:20:15,1.0,1,34.18,0.0,0.0
U014750,control,DE,2026-05-21 14:25:36,0.0,0,0.0,0.0,0.0
U013987,control,DE,2026-05-21 14:29:17,0.0,0,0.0,0.0,0.0
U019453,control,DE,2026-05-21 14:54:22,0.0,0,0.0,0.0,0.0
U025672,treatment,DE,2026-05-21 15:13:08,1.0,1,19.79,0.0,0.0
U025673,control,IT,2026-05-21 15:25:19,1.0,1,17.99,0.0,0.0
U006145,treatment,IT,2026-05-21 15:26:14,1.0,1,34.98,0.0,0.0
U025675,control,DE,2026-05-21 15:48:28,1.0,1,55.98,0.0,0.0
U025674,control,DE,2026-05-21 15:53:07,1.0,1,19.99,0.0,0.0
U025677,treatment,IT,2026-05-21 16:50:30,2.0,1,59.97,0.0,0.0
U012686,control,DE,2026-05-21 16:57:42,0.0,0,0.0,0.0,0.0
U025676,treatment,DE,2026-05-21 17:03:56,1.0,1,35.98,0.0,0.0
U010393,control,DE,2026-05-21 17:20:13,0.0,0,0.0,0.0,0.0
U020916,treatment,IT,2026-05-21 17:24:16,0.0,0,0.0,0.0,0.0
U025678,treatment,IT,2026-05-21 17:28:10,1.0,1,33.28,0.0,0.0
U025679,control,DE,2026-05-21 17:38:42,1.0,1,15.29,0.0,0.0
U020609,treatment,DE,2026-05-21 18:12:42,1.0,1,22.49,0.0,0.0
U000187,control,IT,2026-05-21 18:16:09,1.0,1,19.99,0.0,0.0
U025680,control,IT,2026-05-21 18:20:38,1.0,1,37.78,0.0,0.0
U022530,control,DE,2026-05-21 18:48:53,0.0,0,0.0,0.0,0.0
U025681,treatment,DE,2026-05-21 18:52:37,1.0,1,30.98,0.0,0.0
U020413,treatment,IT,2026-05-21 19:04:24,0.0,0,0.0,0.0,0.0
U025682,control,IT,2026-05-21 19:26:24,1.0,1,53.07,0.0,0.0
U025683,treatment,IT,2026-05-21 19:43:46,1.0,1,36.78,1.0,0.0
U025684,treatment,IT,2026-05-21 19:45:47,1.0,1,29.99,0.0,0.0
U025685,treatment,DE,2026-05-21 20:08:48,1.0,1,48.98,0.0,0.0
U025686,control,DE,2026-05-21 20:14:48,1.0,1,46.78,0.0,0.0
U011501,control,IT,2026-05-21 20:15:12,0.0,0,0.0,0.0,0.0
U021400,control,IT,2026-05-21 20:46:29,1.0,1,29.99,0.0,0.0
U025689,control,DE,2026-05-21 20:57:36,1.0,1,39.58,0.0,0.0
U025687,control,DE,2026-05-21 20:58:08,1.0,1,81.98,0.0,0.0
U025688,control,DE,2026-05-21 21:11:21,1.0,1,29.99,0.0,0.0
U025690,treatment,DE,2026-05-21 21:23:21,1.0,1,24.28,0.0,0.0
U025691,control,DE,2026-05-21 21:28:44,1.0,1,37.78,0.0,0.0
U025692,control,DE,2026-05-21 21:34:37,1.0,1,37.98,0.0,0.0
U020258,control,IT,2026-05-21 21:38:46,0.0,0,0.0,0.0,0.0
U025693,control,IT,2026-05-21 22:01:48,1.0,1,29.68,0.0,0.0
U025694,treatment,DE,2026-05-21 22:26:08,1.0,1,71.77,1.0,0.0
U017910,treatment,DE,2026-05-21 22:37:04,0.0,0,0.0,0.0,0.0
U023036,control,DE,2026-05-21 22:43:32,1.0,1,12.99,0.0,0.0
U025695,control,DE,2026-05-21 23:29:27,1.0,1,32.98,0.0,0.0
U019161,control,DE,2026-05-21 23:40:29,0.0,0,0.0,0.0,0.0
U008442,control,DE,2026-05-22 00:15:25,0.0,0,0.0,0.0,0.0
U022201,control,DE,2026-05-22 00:22:04,0.0,0,0.0,0.0,0.0
U022058,control,DE,2026-05-22 00:23:16,1.0,1,19.99,0.0,0.0
U018394,control,DE,2026-05-22 00:28:14,0.0,0,0.0,0.0,0.0
U009920,control,DE,2026-05-22 01:20:59,0.0,0,0.0,0.0,0.0
U017842,treatment,IT,2026-05-22 01:33:32,1.0,1,65.97,1.0,0.0
U002850,control,DE,2026-05-22 02:21:45,0.0,0,0.0,0.0,0.0
U017994,treatment,DE,2026-05-22 02:23:48,0.0,0,0.0,0.0,0.0
U016049,treatment,DE,2026-05-22 02:26:21,1.0,1,29.99,0.0,0.0
U023850,control,DE,2026-05-22 02:35:52,0.0,0,0.0,0.0,0.0
U009031,treatment,DE,2026-05-22 02:39:36,1.0,1,104.95,0.0,0.0
U010055,treatment,IT,2026-05-22 02:46:16,0.0,0,0.0,0.0,0.0
U022968,treatment,IT,2026-05-22 02:51:04,0.0,0,0.0,0.0,0.0
U009435,control,IT,2026-05-22 03:01:46,0.0,0,0.0,0.0,0.0
U022958,treatment,IT,2026-05-22 03:09:20,1.0,1,64.98,0.0,0.0
U013870,treatment,DE,2026-05-22 03:22:09,4.0,1,277.91,0.0,0.0
U014738,control,IT,2026-05-22 04:06:44,0.0,0,0.0,0.0,0.0
U011471,treatment,IT,2026-05-22 04:08:57,1.0,1,19.99,0.0,0.0
U003368,treatment,IT,2026-05-22 04:30:20,0.0,0,0.0,0.0,0.0
U002003,control,IT,2026-05-22 05:29:32,0.0,0,0.0,0.0,0.0
U018721,control,DE,2026-05-22 05:41:57,0.0,0,0.0,0.0,0.0
U021808,control,IT,2026-05-22 06:47:39,0.0,0,0.0,0.0,0.0
U025696,control,DE,2026-05-22 07:20:51,1.0,1,41.98,0.0,0.0
U025697,treatment,DE,2026-05-22 07:45:57,1.0,1,73.77,0.0,0.0
U022394,control,IT,2026-05-22 08:27:36,0.0,0,0.0,0.0,0.0
U025698,treatment,DE,2026-05-22 08:41:58,1.0,1,105.96,1.0,0.0
U020280,control,DE,2026-05-22 09:02:42,0.0,0,0.0,0.0,0.0
U020353,treatment,IT,2026-05-22 09:04:47,0.0,0,0.0,0.0,0.0
U025699,control,IT,2026-05-22 10:07:16,1.0,1,16.99,0.0,0.0
U016586,control,DE,2026-05-22 10:16:11,0.0,0,0.0,0.0,0.0
U022839,control,DE,2026-05-22 11:06:24,1.0,1,28.99,0.0,0.0
U025700,control,DE,2026-05-22 11:14:07,1.0,1,17.99,0.0,0.0
U014861,control,DE,2026-05-22 11:18:51,0.0,0,0.0,0.0,0.0
U015277,treatment,DE,2026-05-22 11:41:08,0.0,0,0.0,0.0,0.0
U021899,treatment,IT,2026-05-22 11:53:00,0.0,0,0.0,0.0,0.0
U025701,control,IT,2026-05-22 11:59:16,1.0,1,81.98,0.0,0.0
U025702,control,IT,2026-05-22 13:10:46,1.0,1,26.99,0.0,0.0
U025703,treatment,IT,2026-05-22 13:28:41,1.0,1,77.17,1.0,0.0
U014014,treatment,DE,2026-05-22 13:55:59,0.0,0,0.0,0.0,0.0
U025704,treatment,IT,2026-05-22 14:51:46,1.0,1,28.99,0.0,0.0
U008858,treatment,DE,2026-05-22 15:40:14,0.0,0,0.0,0.0,0.0
U025706,control,IT,2026-05-22 15:43:53,1.0,1,26.99,0.0,0.0
U025705,treatment,DE,2026-05-22 15:44:31,1.0,1,46.97,0.0,0.0
U013507,control,IT,2026-05-22 15:57:50,0.0,0,0.0,0.0,0.0
U022041,control,DE,2026-05-22 16:05:13,0.0,0,0.0,0.0,0.0
U025708,control,IT,2026-05-22 16:06:26,1.0,1,19.99,0.0,0.0
U025707,treatment,IT,2026-05-22 16:08:02,1.0,1,19.79,0.0,0.0
U025709,control,DE,2026-05-22 16:41:01,1.0,1,57.98,0.0,0.0
U025710,treatment,DE,2026-05-22 17:16:39,1.0,1,26.09,0.0,0.0
U025711,control,DE,2026-05-22 18:45:04,1.0,1,34.18,0.0,0.0
U018252,treatment,DE,2026-05-22 18:55:41,0.0,0,0.0,0.0,0.0
U025712,treatment,DE,2026-05-22 18:56:28,1.0,1,38.98,1.0,0.0
U025713,treatment,DE,2026-05-22 19:12:50,1.0,1,34.98,1.0,0.0
U025714,control,DE,2026-05-22 19:55:46,1.0,1,26.99,0.0,0.0
U025715,treatment,IT,2026-05-22 20:06:09,1.0,1,17.99,0.0,0.0
U007167,control,DE,2026-05-22 20:35:33,1.0,1,44.98,0.0,0.0
U025716,treatment,IT,2026-05-22 20:37:10,1.0,1,66.72,1.0,1.0
U003181,treatment,DE,2026-05-22 21:08:21,0.0,0,0.0,0.0,0.0
U025717,control,IT,2026-05-22 21:08:40,1.0,1,15.29,0.0,0.0
U025718,treatment,IT,2026-05-22 21:16:11,1.0,1,26.99,0.0,0.0
U025719,control,IT,2026-05-22 21:24:06,1.0,1,38.98,0.0,0.0
U025720,control,IT,2026-05-22 21:36:38,1.0,1,21.59,0.0,0.0
U014073,treatment,DE,2026-05-22 21:57:47,1.0,1,55.72,1.0,0.0
U020226,control,DE,2026-05-22 22:15:04,1.0,1,29.99,0.0,0.0
U023662,control,DE,2026-05-22 22:35:56,0.0,0,0.0,0.0,0.0
U019489,control,DE,2026-05-22 23:13:06,0.0,0,0.0,0.0,0.0
U010786,treatment,DE,2026-05-22 23:49:15,1.0,1,29.98,0.0,0.0
U010394,control,IT,2026-05-22 23:54:28,0.0,0,0.0,0.0,0.0
U016447,control,IT,2026-05-23 00:24:08,0.0,0,0.0,0.0,0.0
U001973,treatment,IT,2026-05-23 01:01:23,0.0,0,0.0,0.0,0.0
U009196,control,IT,2026-05-23 01:02:30,1.0,1,94.97,0.0,0.0
U020932,treatment,IT,2026-05-23 01:03:26,0.0,0,0.0,0.0,0.0
U016398,treatment,IT,2026-05-23 01:14:06,0.0,0,0.0,0.0,0.0
U018487,control,DE,2026-05-23 01:41:15,0.0,0,0.0,0.0,0.0
U013792,treatment,DE,2026-05-23 01:47:02,0.0,0,0.0,0.0,0.0
U023584,control,DE,2026-05-23 01:59:01,0.0,0,0.0,0.0,0.0
U019910,treatment,DE,2026-05-23 02:01:47,0.0,0,0.0,0.0,0.0
U019822,treatment,DE,2026-05-23 02:04:24,0.0,0,0.0,0.0,0.0
U020011,treatment,DE,2026-05-23 02:15:33,0.0,0,0.0,0.0,0.0
U025721,control,DE,2026-05-23 02:42:09,1.0,1,31.48,0.0,0.0
U017242,control,DE,2026-05-23 03:03:45,1.0,1,24.99,0.0,0.0
U025722,control,DE,2026-05-23 03:21:03,1.0,1,29.98,0.0,0.0
U025723,control,DE,2026-05-23 03:53:04,1.0,1,49.47,0.0,0.0
U025724,control,DE,2026-05-23 04:15:49,1.0,1,14.99,0.0,0.0
U015897,control,IT,2026-05-23 04:24:19,0.0,0,0.0,0.0,0.0
U022249,treatment,DE,2026-05-23 04:27:53,0.0,0,0.0,0.0,0.0
U017690,control,IT,2026-05-23 04:55:58,1.0,1,67.97,0.0,1.0
U022404,control,IT,2026-05-23 05:46:56,0.0,0,0.0,0.0,0.0
U025725,control,DE,2026-05-23 06:15:53,1.0,1,31.48,0.0,0.0
U015596,treatment,DE,2026-05-23 06:44:38,0.0,0,0.0,0.0,0.0
U006928,control,DE,2026-05-23 06:44:54,0.0,0,0.0,0.0,0.0
U020546,control,IT,2026-05-23 06:54:13,1.0,1,30.98,0.0,0.0
U016779,control,IT,2026-05-23 07:44:13,1.0,1,23.99,0.0,0.0
U023931,control,IT,2026-05-23 07:54:11,0.0,0,0.0,0.0,0.0
U025726,control,DE,2026-05-23 08:40:51,1.0,1,17.99,0.0,0.0
U025727,treatment,DE,2026-05-23 08:55:16,1.0,1,41.28,1.0,0.0
U025728,treatment,DE,2026-05-23 09:09:08,1.0,1,65.67,0.0,0.0
U017710,control,DE,2026-05-23 09:39:15,0.0,0,0.0,0.0,0.0
U020799,control,DE,2026-05-23 09:48:04,0.0,0,0.0,0.0,0.0
U025730,control,DE,2026-05-23 10:07:05,1.0,1,12.99,0.0,1.0
U025729,control,IT,2026-05-23 10:08:15,1.0,1,29.68,0.0,0.0
U022114,control,DE,2026-05-23 10:31:36,0.0,0,0.0,0.0,0.0
U025731,treatment,DE,2026-05-23 10:45:05,1.0,1,39.58,0.0,0.0
U025732,control,DE,2026-05-23 10:57:19,1.0,1,34.18,0.0,0.0
U013375,control,IT,2026-05-23 11:25:58,0.0,0,0.0,0.0,0.0
U025734,treatment,DE,2026-05-23 11:48:17,1.0,1,26.99,0.0,0.0
U025733,control,DE,2026-05-23 11:50:10,1.0,1,26.99,0.0,0.0
U022990,treatment,IT,2026-05-23 11:59:33,0.0,0,0.0,0.0,0.0
U020989,treatment,IT,2026-05-23 12:02:39,0.0,0,0.0,0.0,0.0
U025735,control,DE,2026-05-23 12:10:59,1.0,1,40.48,0.0,0.0
U021199,control,IT,2026-05-23 12:13:33,0.0,0,0.0,0.0,0.0
U023320,treatment,IT,2026-05-23 12:28:55,0.0,0,0.0,0.0,0.0
U025736,treatment,IT,2026-05-23 12:33:39,1.0,1,36.98,0.0,0.0
U020434,treatment,DE,2026-05-23 13:23:18,0.0,0,0.0,0.0,0.0
U025737,control,IT,2026-05-23 13:35:57,1.0,1,26.09,0.0,0.0
U025738,treatment,DE,2026-05-23 13:53:49,1.0,1,43.98,1.0,0.0
U025739,treatment,DE,2026-05-23 14:02:12,1.0,1,57.57,0.0,0.0
U002912,treatment,IT,2026-05-23 14:19:44,0.0,0,0.0,0.0,0.0
U025740,control,IT,2026-05-23 14:39:35,1.0,1,59.98,0.0,0.0
U025741,control,IT,2026-05-23 14:56:40,1.0,1,32.98,0.0,0.0
U015951,treatment,IT,2026-05-23 15:35:18,0.0,0,0.0,0.0,0.0
U024162,control,DE,2026-05-23 15:47:15,1.0,1,49.98,0.0,0.0
U023598,treatment,DE,2026-05-23 15:47:19,0.0,0,0.0,0.0,0.0
U011084,control,DE,2026-05-23 15:58:41,1.0,1,34.98,0.0,0.0
U025742,treatment,DE,2026-05-23 17:07:39,1.0,1,71.77,1.0,0.0
U021731,control,IT,2026-05-23 18:21:25,0.0,0,0.0,0.0,0.0
U025743,control,IT,2026-05-23 18:54:22,1.0,1,15.29,0.0,0.0
U025744,control,IT,2026-05-23 19:06:34,1.0,1,47.98,0.0,0.0
U025745,control,IT,2026-05-23 19:30:33,1.0,1,31.98,0.0,0.0
U019129,treatment,DE,2026-05-23 19:47:41,0.0,0,0.0,0.0,0.0
U025746,treatment,DE,2026-05-23 19:50:41,1.0,1,34.98,0.0,0.0
U025748,control,DE,2026-05-23 20:06:53,1.0,1,46.98,0.0,0.0
U025747,control,DE,2026-05-23 20:07:58,1.0,1,19.79,0.0,0.0
U025749,control,IT,2026-05-23 20:22:12,1.0,1,21.99,0.0,0.0
U025750,treatment,DE,2026-05-23 21:02:59,1.0,1,56.22,1.0,0.0
U021672,treatment,DE,2026-05-23 21:09:51,0.0,0,0.0,0.0,0.0
U025751,treatment,IT,2026-05-23 21:13:04,1.0,1,64.92,1.0,0.0
U025752,treatment,IT,2026-05-23 21:25:24,1.0,1,26.09,0.0,0.0
U020463,treatment,DE,2026-05-23 21:32:07,0.0,0,0.0,0.0,0.0
U020951,control,DE,2026-05-23 21:36:18,0.0,0,0.0,0.0,0.0
U025753,treatment,DE,2026-05-23 21:44:08,1.0,1,54.22,1.0,0.0
U025754,treatment,DE,2026-05-23 21:58:41,1.0,1,36.98,0.0,0.0
U020417,treatment,DE,2026-05-23 22:13:37,1.0,1,144.97,0.0,0.0
U025755,treatment,DE,2026-05-23 22:29:36,1.0,1,37.78,0.0,0.0
U000231,treatment,IT,2026-05-23 22:39:28,0.0,0,0.0,0.0,0.0
U025756,treatment,DE,2026-05-23 22:54:21,1.0,1,49.98,0.0,0.0
U025757,control,IT,2026-05-23 22:56:18,1.0,1,33.28,0.0,0.0
U024074,treatment,DE,2026-05-23 23:01:25,0.0,0,0.0,0.0,0.0
U023275,treatment,IT,2026-05-24 00:21:42,0.0,0,0.0,0.0,0.0
U025758,control,IT,2026-05-24 01:44:38,1.0,1,41.98,0.0,0.0
U021834,treatment,DE,2026-05-24 01:46:52,0.0,0,0.0,0.0,0.0
U023841,treatment,IT,2026-05-24 02:12:26,1.0,1,36.98,1.0,0.0
U017384,treatment,DE,2026-05-24 03:02:20,1.0,1,59.99,0.0,0.0
U025759,treatment,DE,2026-05-24 05:32:09,1.0,1,44.08,0.0,0.0
U025760,treatment,IT,2026-05-24 06:43:34,1.0,1,87.96,1.0,0.0
U023367,treatment,DE,2026-05-24 07:26:59,1.0,1,28.93,1.0,0.0
U017126,control,DE,2026-05-24 07:28:02,0.0,0,0.0,0.0,0.0
U023590,treatment,DE,2026-05-24 08:47:55,0.0,0,0.0,0.0,0.0
U025761,control,DE,2026-05-24 08:58:19,1.0,1,34.98,0.0,0.0
U023078,treatment,DE,2026-05-24 09:04:09,0.0,0,0.0,0.0,0.0
U023379,control,DE,2026-05-24 09:16:45,0.0,0,0.0,0.0,0.0
U013807,control,DE,2026-05-24 09:25:35,0.0,0,0.0,0.0,0.0
U025762,control,DE,2026-05-24 09:26:55,1.0,1,31.98,0.0,0.0
